Gamma,Change_Factor,Acetate_Threshold_Main,Acetate_Threshold_Slope_0_1,Acetate_Threshold_Slope_0_7,Needs_Revision,Consensus_Threshold
0.208477508650519,2,0.296578856744546,0.290805701898807,0.0124768706389091,0,0.296578856744546
0.208477508650519,5,0.0800106925399624,0.0708257981467249,0.012476447246771,0,0.0800106925399624
0.208477508650519,10,0.00713011783447546,0.00713011783447546,0.00713011783447546,0,0.00713011783447546
0.208477508650519,20,0.00184522646732182,0.00184522646732182,0.00184522646732182,0,0.00184522646732182
0.208477508650519,50,0,0,0,0,0
0.216262975778547,0.02,0.791265978154413,0.785369536641831,0.0124753677722454,0,0.791265978154413
0.216262975778547,0.05,0.791265978154418,0.785369536641834,0.0124715323632079,0,0.791265978154418
0.216262975778547,0.1,0.791265978154413,0.785369536641835,0.0124753924325099,0,0.791265978154413
0.216262975778547,0.2,0.791265978154412,0.785369536641829,0.0124763615022739,0,0.791265978154412
0.216262975778547,0.5,0.781758006979428,0.781758006979428,0.0124772127636081,0,0.781758006979428
0.216262975778547,1,0.668579513226491,0.664038436807453,0.0124765704339424,0,0.668579513226491
0.216262975778547,2,0.309567296832853,0.0124775858139224,0,1,0.309567296832853
0.216262975778547,5,0.0884428602542098,0.083053146282994,0.0124771411322858,0,0.0884428602542098
